-18.9128	17.3918
-16.1221	-8.65473
-5.74901	-22.0731
-3.10643	-28.3823
-7.81137	-3.32899
-8.98186	-29.0198
-5.79988	-20.2999
-14.5189	-6.18391
-8.19505	-17.7699
7.06677	-23.2903
4.8136	-22.847
7.14678	-27.6217
9.085	-31.4169
8.45002	-33.3553
2.18667	-26.6359
-5.57491	-17.7904
-18.5214	-8.36976
-3.2137	-18.4032
1.46962	-21.1871
4.38789	-26.9551
-9.76619	-8.8494
-10.7062	-8.00215
28.5152	3.3632
28.2791	-2.35083
21.7157	-12.0705
7.11967	-2.66998
18.2912	11.6945
13.0844	4.62612
-3.56433	-11.3732
-5.51411	-11.4971
0.783832	-14.9253
27.7466	6.09755
19.5628	2.52543
14.8401	-7.39934
10.4556	-20.4558
8.33293	-15.5681
1.16789	-9.91018
-7.99853	-6.37929
-4.18206	-2.09956
-7.75858	-2.24473
3.11741	7.63931
6.45391	15.6672
-15.746	4.8085
-5.88296	0.84862
-9.31543	2.30394
-0.798266	1.71184
-4.65441	-16.7926
-4.4648	1.81399
-2.38337	-0.0548236
-2.84926	-8.8551
-14.7821	5.47991
-0.82371	-19.3371
-18.843	-0.618709
-10.881	-3.75851
-12.8223	7.29165
-6.12272	12.6715
-7.01158	11.9368
-17.4588	3.6615
-2.44338	14.1176
-9.20598	14.2595
-11.5043	13.071
-0.0244823	18.0046
-3.35869	-23.3635
-7.90003	-23.0484
-3.58293	14.4228
-5.05923	13.192
-9.8853	-16.743
-10.9561	-0.986165
-12.6723	18.2501
-22.9045	12.0856
-23.9539	4.11693
-5.45678	10.569
-8.63771	15.5442
-13.7489	0.659751
-11.8957	20.2681
-0.982985	12.6239
-18.5681	-5.50594
-9.10029	25.3137
-15.6556	17.2579
-8.3179	21.81
2.89539	27.1264
-7.25865	-23.2363
-2.84625	-21.8247
-0.977861	23.4149
7.04496	18.5785
-10.302	-17.3341
-14.3571	-11.7448
-10.0447	-8.52158
-6.08094	21.709
-16.5128	20.091
-22.2707	13.8526
-25.4675	2.58051
-15.8172	-6.17101
-9.77838	18.3233
-10.0643	-11.6476
-5.76465	-14.3818
-5.73199	15.425
-7.78768	12.0383
-5.98372	24.262
11.7158	21.8365
3.83182	-28.3401
0.611551	-20.8333
1.81902	19.3858
-3.90142	19.2751
-4.25392	-16.2909
-7.87907	-3.45567
-7.57518	-5.53531
-1.67355	-11.6592
-2.71453	22.3883
-6.29926	13.6336
-13.5566	19.2524
-20.1277	10.6769
-23.9665	2.57719
-15.9548	-7.31878
-0.388485	-13.9843
-0.81519	24.8775
-1.63028	21.015
8.44081	12.7158
16.7002	1.16901
9.61761	-11.2238
17.6575	-17.4034
8.70751	-13.9135
6.74259	-14.5802
0.945923	23.6756
-5.59285	17.3914
-3.0741	22.2978
13.2108	15.7673
11.7007	-16.5302
6.4049	-20.3448
3.29014	22.1801
-2.78112	19.347
-0.12229	-11.4887
-6.0507	0.821909
-6.21114	-0.0031018
0.729904	-8.2396
6.57997	-16.2647
-9.14268	24.739
-11.774	27.8386
-17.1528	21.2876
-22.0293	13.502
-20.1598	2.78334
-10.4634	-4.87349
0.620026	-10.5572
5.50815	-3.37873
11.8229	-16.4958
10.0933	-16.2157
-13.621	16.0322
-6.12393	12.2526
3.35715	6.06098
13.9637	-0.322325
21.8704	-7.11356
21.8059	-9.46431
19.6209	-5.61119
18.9728	1.21764
-17.1419	18.1559
-7.09992	19.0842
15.7053	3.93054
27.2704	-3.00753
29.9062	-3.64295
26.5766	4.27938
-1.59449	13.3415
-0.00978573	23.1985
-5.94222	20.3247
14.0716	12.6109
6.55009	-24.1602
0.697558	-21.6749
1.83605	10.4549
-3.53279	18.8975
-4.56355	-11.9316
-9.45816	3.16913
-13.9434	2.7581
-7.1099	-7.09911
-7.14829	-15.4758
-5.98309	33.6602
-6.19521	26.2901
2.98118	9.10994
-14.7724	23.1663
-17.4032	10.3406
-12.0347	6.46637
4.97781	-2.93952
-3.60479	2.3638
24.1901	-3.00324
12.1324	-5.97973
3.9594	5.94149
6.11738	-22.1937
10.9185	-16.921
-0.331704	2.57113
23.6988	-3.0121
20.0923	9.89765
15.2633	8.82046
13.7429	-9.73506
21.8988	9.23201
-2.97248	-21.6041
-19.1616	-0.754144
-12.3408	0.0385185
-0.813813	-3.3664
11.1051	-6.897
18.9068	-8.70597
23.3405	-4.10013
25.4282	2.1795
20.9329	7.06475
10.9939	9.18309
-16.5013	16.3681
-24.2373	9.03682
0.89575	6.26703
-14.5927	-6.0731
13.1639	-9.95372
25.1567	-10.8123
25.2156	3.82265
-27.9349	-5.18259
-17.7213	-8.69642
-22.9102	-12.1225
-4.15391	-12.271
8.82168	-14.8126
9.38649	-12.5086
9.93819	1.82196
26.71	5.72149
23.8888	13.2604
15.9097	19.414
0.799524	-14.6079
17.2546	12.0868
15.2133	4.54455
8.8347	7.55524
11.4889	-2.43604
8.1163	7.21171
-5.40329	9.45069
-9.91158	12.5187
-0.783496	19.478
-6.34636	17.4819
1.84888	25.2124
-4.08391	26.3964
9.3685	1.70713
1.53426	28.1307
-1.46125	18.9643
4.01514	21.2306
11.5876	-0.471442
